ID,VALUE
0x24c9,909
0x24ca,725
0x24cb,328
0x24cc,485
0x24cd,784
0x24ce,82
0x24cf,681
0x24d0,955
0x24d1,824
0x24d2,552
0x24d3,33
0x24d4,175
0x24d5,864
0x24d6,321
0x24d7,927
0x24d8,823
0x24d9,459
0x24da,36
0x24db,887
0x24dc,155
0x24dd,182
0x24de,162
0x24df,835
0x24e0,485
0x24e1,578
0x24e2,221
0x24e3,125
0x24e4,181
0x24e5,334
0x24e6,914
0x24e7,652
0x24e8,348
0x24e9,462
0x24ea,681
0x24eb,951
0x24ec,949
0x24ed,329
0x24ee,644
0x24ef,422
0x24f0,681
0x24f1,801
0x24f2,860
0x24f3,598
0x24f4,862
0x24f5,249
0x24f6,232
0x24f7,850
0x24f8,3
0x24f9,398
0x24fa,618
0x24fb,37
0x24fc,844
0x24fd,907
0x24fe,390
0x24ff,269
0x2500,942
0x2501,619
0x2502,309
0x2503,727
0x2504,210
0x2505,67
0x2506,988
0x2507,483
0x2508,212
0x2509,239
0x250a,813
0x250b,903
0x250c,376
0x250d,467
0x250e,810
0x250f,750
0x2510,827
0x2511,636
0x2512,825
0x2513,528
0x2514,77
0x2515,999
0x2516,972
0x2517,994
0x2518,424
0x2519,155
0x251a,582
0x251b,341
0x251c,988
0x251d,498
0x251e,310
0x251f,661
0x2520,547
0x2521,261
0x2522,821
0x2523,244
0x2524,269
0x2525,594
0x2526,522
0x2527,282
0x2528,928
0x2529,242
0x252a,369
0x252b,744
0x252c,882
0x252d,946
0x252e,91
0x252f,811
0x2530,278
0x2531,751
0x2532,566
0x2533,20
0x2534,827
0x2535,322
0x2536,377
0x2537,154
0x2538,440
0x2539,374
0x253a,109
0x253b,397
0x253c,585
0x253d,465
0x253e,455
0x253f,383
0x2540,17
0x2541,220
0x2542,652
0x2543,613
0x2544,32
0x2545,319
0x2546,187
0x2547,853
0x2548,156
0x2549,188
0x254a,328
0x254b,139
0x254c,865
0x254d,212
0x254e,247
0x254f,823
0x2550,633
0x2551,195
0x2552,745
0x2553,249
0x2554,13
0x2555,334
0x2556,261
0x2557,551
0x2558,367
0x2559,88
0x255a,813
0x255b,232
0x255c,787
0x255d,156
0x255e,90
0x255f,160
0x2560,949
0x2561,761
0x2562,524
0x2563,472
0x2564,438
0x2565,805
0x2566,867
0x2567,600
0x2568,590
0x2569,370
0x256a,812
0x256b,901
0x256c,778
0x256d,947
0x256e,590
0x256f,149
0x2570,182
0x2571,925
0x2572,753
0x2573,864
0x2574,851
0x2575,82
0x2576,866
0x2577,758
0x2578,511
0x2579,41
0x257a,379
0x257b,600
0x257c,953
0x257d,588
0x257e,524
0x257f,541
0x2580,73
0x2581,934
0x2582,167
0x2583,820
0x2584,29
0x2585,677
0x2586,995
0x2587,741
0x2588,786
0x2589,198
0x258a,607
0x258b,258
0x258c,691
0x258d,357
0x258e,822
0x258f,729
0x2590,977
0x2591,799
0x2592,744
0x2593,309
0x2594,827
0x2595,663
0x2596,898
0x2597,164
0x2598,501
0x2599,486
0x259a,730
0x259b,585
0x259c,950
0x259d,705
0x259e,322
0x259f,391
0x25a0,402
0x25a1,527
0x25a2,59
0x25a3,132
0x25a4,433
0x25a5,619
0x25a6,817
0x25a7,361
0x25a8,399
0x25a9,581
0x25aa,360
0x25ab,922
0x25ac,359
0x25ad,299
0x25ae,643
0x25af,426
0x25b0,875
0x25b1,975
0x25b2,231
0x25b3,594
0x25b4,846
0x25b5,617
0x25b6,411
0x25b7,538
0x25b8,562
0x25b9,369
0x25ba,338
0x25bb,458
0x25bc,455
0x25bd,678
0x25be,503
0x25bf,108
0x25c0,791
0x25c1,567
0x25c2,447
0x25c3,289
0x25c4,583
0x25c5,357
0x25c6,320
0x25c7,552
0x25c8,615
0x25c9,741
0x25ca,311
0x25cb,269
0x25cc,747
0x25cd,837
0x25ce,411
0x25cf,135
0x25d0,410
0x25d1,167
0x25d2,383
0x25d3,865
0x25d4,693
0x25d5,639
0x25d6,263
0x25d7,884
0x25d8,289
0x25d9,319
0x25da,334
0x25db,927
0x25dc,246
0x25dd,778
0x25de,707
0x25df,609
0x25e0,850
0x25e1,353
0x25e2,512
0x25e3,849
0x25e4,201
0x25e5,359
0x25e6,500
0x25e7,716
0x25e8,240
0x25e9,249
0x25ea,638
0x25eb,197
0x25ec,91
0x25ed,88
0x25ee,29
0x25ef,48
0x25f0,904
0x25f1,515
0x25f2,115
0x25f3,475
0x25f4,734
0x25f5,361
0x25f6,392
0x25f7,423
0x25f8,682
0x25f9,449
0x25fa,74
0x25fb,153
0x25fc,582
0x25fd,620
0x25fe,809
0x25ff,909
0x2600,797
0x2601,739
0x2602,624
0x2603,498
0x2604,372
0x2605,19
0x2606,984
0x2607,885
0x2608,403
0x2609,67
0x260a,190
0x260b,263
0x260c,957
0x260d,108
0x260e,795
0x260f,346
0x2610,69
0x2611,1000
0x2612,680
0x2613,133
0x2614,766
0x2615,325
0x2616,200
0x2617,661
0x2618,261
0x2619,987
0x261a,790
0x261b,371
0x261c,897
0x261d,236
0x261e,386
0x261f,16
0x2620,79
0x2621,401
0x2622,936
0x2623,256
0x2624,804
0x2625,907
0x2626,90
0x2627,427
0x2628,879
0x2629,271
0x262a,372
0x262b,548
0x262c,92
0x262d,312
0x262e,843
0x262f,793
0x2630,184
0x2631,138
0x2632,280
0x2633,46
0x2634,176
0x2635,255
0x2636,896
0x2637,740
0x2638,385
0x2639,357
0x263a,459
0x263b,691
0x263c,304
0x263d,361
0x263e,728
0x263f,905
0x2640,663
0x2641,112
0x2642,785
0x2643,689
0x2644,132
0x2645,877
0x2646,308
0x2647,14
0x2648,749
0x2649,25
0x264a,156
0x264b,627
0x264c,987
0x264d,412
0x264e,793
0x264f,651
0x2650,951
0x2651,111
0x2652,556
0x2653,658
0x2654,264
0x2655,784
0x2656,288
0x2657,467
0x2658,609
0x2659,103
0x265a,870
0x265b,82
0x265c,527
0x265d,365
0x265e,20
0x265f,121
0x2660,528
0x2661,254
0x2662,424
0x2663,462
0x2664,890
0x2665,225
0x2666,255
0x2667,945
0x2668,0
0x2669,905
0x266a,828
0x266b,915
0x266c,906
0x266d,638
0x266e,447
0x266f,29
0x2670,69
0x2671,439
0x2672,534
0x2673,202
0x2674,93
0x2675,84
0x2676,60
0x2677,181
0x2678,572
0x2679,500
0x267a,366
0x267b,735
0x267c,748
0x267d,5
0x267e,702
0x267f,386
0x2680,372
0x2681,803
0x2682,709
0x2683,159
0x2684,230
0x2685,474
0x2686,6
0x2687,452
0x2688,581
0x2689,469
0x268a,100
0x268b,86
0x268c,154
0x268d,229
0x268e,737
0x268f,683
0x2690,736
0x2691,458
0x2692,632
0x2693,451
0x2694,707
0x2695,827
0x2696,594
0x2697,886
0x2698,543
0x2699,68
0x269a,66
0x269b,185
0x269c,869
0x269d,478
0x269e,515
0x269f,521
0x26a0,161
0x26a1,102
0x26a2,705
0x26a3,820
0x26a4,880
0x26a5,262
0x26a6,761
0x26a7,733
0x26a8,863
0x26a9,876
0x26aa,11
0x26ab,840
0x26ac,713
0x26ad,365
0x26ae,365
0x26af,402
0x26b0,504
0x26b1,446
0x26b2,496
0x26b3,711
0x26b4,483
0x26b5,475
0x26b6,182
0x26b7,782
0x26b8,522
0x26b9,603
0x26ba,292
0x26bb,524
0x26bc,348
0x26bd,944
0x26be,115
0x26bf,757
0x26c0,580
0x26c1,529
0x26c2,902
0x26c3,737
0x26c4,325
0x26c5,734
0x26c6,445
0x26c7,732
0x26c8,189
0x26c9,438
0x26ca,330
0x26cb,880
0x26cc,410
0x26cd,329
0x26ce,163
0x26cf,967
0x26d0,158
0x26d1,495
0x26d2,330
0x26d3,772
0x26d4,421
0x26d5,228
0x26d6,118
0x26d7,420
0x26d8,420
0x26d9,914
0x26da,829
0x26db,777
0x26dc,563
0x26dd,478
0x26de,12
0x26df,365
0x26e0,810
0x26e1,782
0x26e2,744
0x26e3,594
0x26e4,962
0x26e5,959
0x26e6,503
0x26e7,981
0x26e8,647
0x26e9,548
0x26ea,908
0x26eb,757
0x26ec,811
0x26ed,381
0x26ee,155
0x26ef,345
0x26f0,33
0x26f1,537
0x26f2,391
0x26f3,67
0x26f4,697
0x26f5,870
0x26f6,127
0x26f7,100
0x26f8,67
0x26f9,74
0x26fa,61
0x26fb,465
0x26fc,718
0x26fd,937
0x26fe,875
0x26ff,934
0x2700,448
0x2701,520
0x2702,264
0x2703,552
0x2704,643
0x2705,709
0x2706,502
0x2707,736
0x2708,296
0x2709,668
0x270a,369
0x270b,864
0x270c,557
0x270d,827
0x270e,951
0x270f,134
